customer_id,bad_flag_90plus_stmt6,net_loss_amount_usd
CUST106624,0,0.0
CUST109286,1,3680.3
CUST100776,0,0.0
CUST108281,0,0.0
CUST108487,0,0.0
CUST109721,0,0.0
CUST100952,0,0.0
CUST102548,0,0.0
CUST107273,0,0.0
CUST105059,0,0.0
CUST106919,0,0.0
CUST105863,0,0.0
CUST103281,0,0.0
CUST104820,0,0.0
CUST102622,0,0.0
CUST102532,0,0.0
CUST100866,0,0.0
CUST100425,0,0.0
CUST105069,0,0.0
CUST107363,0,0.0
CUST101040,0,0.0
CUST109703,0,0.0
CUST108620,0,0.0
CUST102973,1,1917.35
CUST109983,0,0.0
CUST108418,0,0.0
CUST103572,0,0.0
CUST106877,1,2379.23
CUST109079,0,0.0
CUST108296,0,0.0
CUST103683,1,95.0
CUST100519,0,0.0
CUST103792,0,0.0
CUST108311,0,0.0
CUST104631,0,0.0
CUST105128,0,0.0
CUST102570,0,0.0
CUST108969,0,0.0
CUST106145,0,0.0
CUST103006,0,0.0
CUST102993,0,0.0
CUST106052,0,0.0
CUST105508,0,0.0
CUST101726,0,0.0
CUST105435,0,0.0
CUST100298,1,1119.33
CUST109866,0,0.0
CUST105449,0,0.0
CUST107335,1,3618.7
CUST107369,0,0.0
CUST102874,1,136.0
CUST100788,0,0.0
CUST109909,0,0.0
CUST102763,0,0.0
CUST101724,0,0.0
CUST104397,0,0.0
CUST100240,0,0.0
CUST104651,0,0.0
CUST107555,0,0.0
CUST105232,0,0.0
CUST108682,0,0.0
CUST104678,0,0.0
CUST103093,0,0.0
CUST102904,0,0.0
CUST100613,0,0.0
CUST107720,0,0.0
CUST107141,0,0.0
CUST109587,0,0.0
CUST108068,0,0.0
CUST101920,1,2092.52
CUST106601,0,0.0
CUST104219,0,0.0
CUST100994,0,0.0
CUST103045,1,136.0
CUST109785,0,0.0
CUST101476,0,0.0
CUST101068,0,0.0
CUST106536,1,1804.43
CUST103350,0,0.0
CUST105444,0,0.0
CUST107912,0,0.0
CUST100993,0,0.0
CUST104556,1,3739.88
CUST107160,0,0.0
CUST103751,0,0.0
CUST104336,0,0.0
CUST105717,0,0.0
CUST108770,0,0.0
CUST102505,0,0.0
CUST102963,0,0.0
CUST102061,0,0.0
CUST100368,0,0.0
CUST107886,0,0.0
CUST108354,0,0.0
CUST106506,0,0.0
CUST105323,0,0.0
CUST103781,0,0.0
CUST100764,0,0.0
CUST106274,0,0.0
CUST102902,0,0.0
CUST100976,0,0.0
CUST103656,0,0.0
CUST103148,0,0.0
CUST103780,0,0.0
CUST107178,0,0.0
CUST108632,0,0.0
CUST101275,0,0.0
CUST106589,0,0.0
CUST106466,0,0.0
CUST107664,0,0.0
CUST107294,0,0.0
CUST103945,0,0.0
CUST103522,0,0.0
CUST105050,0,0.0
CUST102281,0,0.0
CUST101165,0,0.0
CUST102024,0,0.0
CUST101996,0,0.0
CUST107214,0,0.0
CUST107723,0,0.0
CUST109941,0,0.0
CUST103149,0,0.0
CUST100918,0,0.0
CUST102097,0,0.0
CUST102181,1,231.1
CUST101653,1,3202.05
CUST105832,0,0.0
CUST108407,0,0.0
CUST107791,0,0.0
CUST103674,0,0.0
CUST106322,0,0.0
CUST103846,0,0.0
CUST108812,0,0.0
CUST107154,0,0.0
CUST102602,0,0.0
CUST108718,0,0.0
CUST103635,0,0.0
CUST102285,0,0.0
CUST107418,0,0.0
CUST101108,0,0.0
CUST107700,0,0.0
CUST102748,0,0.0
CUST102703,0,0.0
CUST105312,0,0.0
CUST103853,0,0.0
CUST108630,0,0.0
CUST100921,0,0.0
CUST108909,0,0.0
CUST100568,0,0.0
CUST102720,0,0.0
CUST103897,0,0.0
CUST108642,0,0.0
CUST100319,0,0.0
CUST102433,0,0.0
CUST108086,0,0.0
CUST109570,1,95.0
CUST104348,1,1652.99
CUST100322,0,0.0
CUST106146,1,95.0
CUST107432,0,0.0
CUST104687,0,0.0
CUST101270,0,0.0
CUST101253,0,0.0
CUST104235,0,0.0
CUST100012,0,0.0
CUST103806,0,0.0
CUST105700,0,0.0
CUST109278,0,0.0
CUST108459,0,0.0
CUST107538,0,0.0
CUST102413,0,0.0
CUST105673,0,0.0
CUST101380,0,0.0
CUST100876,0,0.0
CUST104000,0,0.0
CUST107385,0,0.0
CUST100729,0,0.0
CUST103340,0,0.0
CUST107177,0,0.0
CUST105391,0,0.0
CUST105786,0,0.0
CUST109598,0,0.0
CUST101485,0,0.0
CUST108896,0,0.0
CUST100464,0,0.0
CUST104604,0,0.0
CUST108328,0,0.0
CUST104176,0,0.0
CUST107279,1,3056.53
CUST107883,1,95.0
CUST109006,0,0.0
CUST106792,0,0.0
CUST104548,0,0.0
CUST105110,0,0.0
CUST103837,0,0.0
CUST105325,0,0.0
CUST105689,0,0.0
CUST102576,0,0.0
CUST102237,0,0.0
CUST103486,0,0.0
CUST100837,0,0.0
CUST100912,0,0.0
CUST106096,0,0.0
CUST105450,0,0.0
CUST106714,0,0.0
CUST100992,0,0.0
CUST108647,0,0.0
CUST103591,0,0.0
CUST106484,0,0.0
CUST107776,0,0.0
CUST100874,0,0.0
CUST104188,0,0.0
CUST106668,0,0.0
CUST103625,0,0.0
CUST107640,0,0.0
CUST101111,1,9391.6
CUST105287,0,0.0
CUST104069,0,0.0
CUST101467,0,0.0
CUST107861,0,0.0
CUST101779,0,0.0
CUST101960,0,0.0
CUST101324,0,0.0
CUST102714,0,0.0
CUST100163,0,0.0
CUST103352,0,0.0
CUST109492,0,0.0
CUST100458,0,0.0
CUST108831,0,0.0
CUST107502,0,0.0
CUST108380,0,0.0
CUST101071,0,0.0
CUST101803,0,0.0
CUST104205,0,0.0
CUST106233,1,4388.13
CUST107533,0,0.0
CUST100451,0,0.0
CUST103942,0,0.0
CUST101429,0,0.0
CUST108255,0,0.0
CUST106858,0,0.0
CUST100854,0,0.0
CUST103693,0,0.0
CUST100261,1,368.13
CUST107422,0,0.0
CUST100859,0,0.0
CUST105723,0,0.0
CUST109072,0,0.0
CUST101401,0,0.0
CUST107146,0,0.0
CUST100612,0,0.0
CUST109990,0,0.0
CUST106340,0,0.0
CUST101842,1,95.0
CUST101098,0,0.0
CUST102625,0,0.0
CUST104364,0,0.0
CUST109699,0,0.0
CUST108665,0,0.0
CUST103716,0,0.0
CUST103353,0,0.0
CUST102355,0,0.0
CUST101046,0,0.0
CUST104675,0,0.0
CUST106997,0,0.0
CUST100857,0,0.0
CUST104024,0,0.0
CUST104595,0,0.0
CUST100213,0,0.0
CUST106179,0,0.0
CUST104761,0,0.0
CUST104029,0,0.0
CUST108983,0,0.0
CUST106029,0,0.0
CUST107247,0,0.0
CUST109851,0,0.0
CUST102148,0,0.0
CUST107323,0,0.0
CUST104533,0,0.0
CUST103832,0,0.0
CUST107810,0,0.0
CUST102326,1,136.0
CUST109950,0,0.0
CUST105070,0,0.0
CUST107543,1,5151.48
CUST106816,0,0.0
CUST105418,0,0.0
CUST109203,1,923.08
CUST103970,0,0.0
CUST108698,0,0.0
CUST105171,0,0.0
CUST105510,0,0.0
CUST105599,0,0.0
CUST100739,0,0.0
CUST104963,0,0.0
CUST100035,0,0.0
CUST100864,0,0.0
CUST105716,0,0.0
CUST106822,1,1492.92
CUST102267,0,0.0
CUST101773,0,0.0
CUST101903,0,0.0
CUST102800,0,0.0
CUST108366,0,0.0
CUST100955,0,0.0
CUST108384,0,0.0
CUST108133,0,0.0
CUST104996,0,0.0
CUST109030,0,0.0
CUST105768,0,0.0
CUST103571,0,0.0
CUST105233,0,0.0
CUST108421,1,2243.25
CUST101657,0,0.0
CUST101875,1,1254.65
CUST108590,0,0.0
CUST109847,0,0.0
CUST102515,0,0.0
CUST104423,0,0.0
CUST104019,0,0.0
CUST109917,0,0.0
CUST100388,0,0.0
CUST100713,0,0.0
CUST109174,0,0.0
CUST106966,1,4403.54
CUST108526,1,95.0
CUST108024,0,0.0
CUST102124,0,0.0
CUST109131,0,0.0
CUST103554,0,0.0
CUST109264,0,0.0
CUST103289,0,0.0
CUST107345,0,0.0
CUST106186,0,0.0
CUST104551,0,0.0
CUST109628,0,0.0
CUST105140,0,0.0
CUST105846,0,0.0
CUST105926,0,0.0
CUST108999,0,0.0
CUST109353,0,0.0
CUST101615,1,4350.85
CUST104128,0,0.0
CUST100605,0,0.0
CUST106303,0,0.0
CUST103756,0,0.0
CUST106421,0,0.0
CUST108084,0,0.0
CUST103168,1,1832.12
CUST105911,0,0.0
CUST102582,0,0.0
CUST106410,0,0.0
CUST101937,0,0.0
CUST107148,0,0.0
CUST104104,0,0.0
CUST104184,0,0.0
CUST105603,0,0.0
CUST106829,0,0.0
CUST105402,1,5048.29
CUST108869,1,194.41
CUST103056,0,0.0
CUST107803,0,0.0
CUST103290,0,0.0
CUST106971,0,0.0
CUST107660,0,0.0
CUST104003,0,0.0
CUST103104,0,0.0
CUST101784,0,0.0
CUST103851,0,0.0
CUST108748,0,0.0
CUST106730,0,0.0
CUST109139,0,0.0
CUST103550,1,5280.61
CUST102334,0,0.0
CUST109408,0,0.0
CUST100330,0,0.0
CUST100347,1,95.0
CUST106993,0,0.0
CUST108991,0,0.0
CUST104130,0,0.0
CUST108077,1,5008.72
CUST103654,0,0.0
CUST104642,0,0.0
CUST103251,0,0.0
CUST109975,0,0.0
CUST100338,0,0.0
CUST105730,0,0.0
CUST104594,0,0.0
CUST105851,0,0.0
CUST103478,0,0.0
CUST103954,0,0.0
CUST101348,0,0.0
CUST100325,0,0.0
CUST103367,0,0.0
CUST105521,0,0.0
CUST105197,0,0.0
CUST107879,0,0.0
CUST104565,0,0.0
CUST106676,1,4173.02
CUST104506,0,0.0
CUST107142,0,0.0
CUST100160,0,0.0
CUST106435,0,0.0
CUST105298,0,0.0
CUST101464,0,0.0
CUST108919,0,0.0
CUST106082,0,0.0
CUST109161,0,0.0
CUST107462,1,95.0
CUST103928,0,0.0
CUST104137,0,0.0
CUST102844,0,0.0
CUST103111,0,0.0
CUST102915,0,0.0
CUST103728,0,0.0
CUST103899,1,2994.57
CUST107714,1,1789.1
CUST106696,0,0.0
CUST103256,1,95.0
CUST107255,0,0.0
CUST104817,0,0.0
CUST103373,0,0.0
CUST105436,0,0.0
CUST105453,1,2692.62
CUST104034,0,0.0
CUST105385,0,0.0
CUST101247,0,0.0
CUST109517,0,0.0
CUST108146,0,0.0
CUST107535,1,8533.36
CUST109831,0,0.0
CUST101388,0,0.0
CUST108566,1,6894.93
CUST104059,1,218.23
CUST101408,0,0.0
CUST102766,1,741.13
CUST108102,0,0.0
CUST108559,0,0.0
CUST102477,0,0.0
CUST101917,0,0.0
CUST101806,0,0.0
CUST107598,0,0.0
CUST102996,0,0.0
CUST101055,0,0.0
CUST100517,0,0.0
CUST108029,0,0.0
CUST108410,0,0.0
CUST102511,0,0.0
CUST109689,0,0.0
CUST105882,0,0.0
CUST107817,1,136.0
CUST101175,0,0.0
CUST107066,0,0.0
CUST109757,0,0.0
CUST103068,0,0.0
CUST104849,0,0.0
CUST108176,0,0.0
CUST105103,0,0.0
CUST107149,1,4230.77
CUST109422,0,0.0
CUST104014,0,0.0
CUST102881,0,0.0
CUST108541,1,95.0
CUST108485,0,0.0
CUST108067,0,0.0
CUST103698,0,0.0
CUST108332,0,0.0
CUST106005,0,0.0
CUST106688,1,136.0
CUST109254,0,0.0
CUST109518,0,0.0
CUST100701,0,0.0
CUST102941,0,0.0
CUST108164,0,0.0
CUST108304,0,0.0
CUST108462,0,0.0
CUST106797,0,0.0
CUST102019,0,0.0
CUST101662,0,0.0
CUST101151,0,0.0
CUST104889,0,0.0
CUST106715,0,0.0
CUST104563,0,0.0
CUST101555,0,0.0
CUST103109,0,0.0
CUST105341,1,3436.6
CUST106679,0,0.0
CUST103924,0,0.0
CUST101244,0,0.0
CUST102571,0,0.0
CUST101433,0,0.0
CUST107029,0,0.0
CUST104455,0,0.0
CUST107679,0,0.0
CUST107483,0,0.0
CUST106803,0,0.0
CUST103889,0,0.0
CUST105035,0,0.0
CUST105518,1,95.0
CUST108615,0,0.0
CUST100752,0,0.0
CUST102826,0,0.0
CUST103667,0,0.0
CUST103653,0,0.0
CUST104929,0,0.0
CUST101315,1,2659.73
CUST109123,0,0.0
CUST101022,0,0.0
CUST101916,0,0.0
CUST107594,0,0.0
CUST104723,0,0.0
CUST106656,0,0.0
CUST100434,0,0.0
CUST104481,1,5504.79
CUST101417,0,0.0
CUST104016,0,0.0
CUST107565,0,0.0
CUST109001,0,0.0
CUST107815,0,0.0
CUST107510,0,0.0
CUST104519,0,0.0
CUST107232,0,0.0
CUST100509,0,0.0
CUST109580,0,0.0
CUST106602,0,0.0
CUST105030,0,0.0
CUST102821,0,0.0
CUST105476,0,0.0
CUST100792,0,0.0
CUST106764,0,0.0
CUST106068,1,2539.96
CUST101412,1,95.0
CUST107325,0,0.0
CUST102626,0,0.0
CUST109404,0,0.0
CUST108685,0,0.0
CUST102689,0,0.0
CUST106944,0,0.0
CUST101049,0,0.0
CUST103854,0,0.0
CUST106379,0,0.0
CUST103147,0,0.0
CUST104741,0,0.0
CUST107143,0,0.0
CUST108489,1,5097.51
CUST108197,0,0.0
CUST102141,0,0.0
CUST108798,0,0.0
CUST103146,1,95.0
CUST100553,0,0.0
CUST101487,0,0.0
CUST101822,0,0.0
CUST107563,0,0.0
CUST108546,0,0.0
CUST104314,0,0.0
CUST101604,0,0.0
CUST104648,0,0.0
CUST101510,0,0.0
CUST107316,0,0.0
CUST104230,0,0.0
CUST102458,0,0.0
CUST100027,1,95.0
CUST105703,0,0.0
CUST109687,0,0.0
CUST109749,0,0.0
CUST105995,0,0.0
CUST108972,0,0.0
CUST104886,0,0.0
CUST109110,0,0.0
CUST109924,0,0.0
CUST103038,0,0.0
CUST107494,0,0.0
CUST105310,1,845.95
CUST107482,0,0.0
CUST104220,0,0.0
CUST103872,0,0.0
CUST103561,0,0.0
CUST106441,0,0.0
CUST109989,1,6517.1
CUST100279,0,0.0
CUST108472,0,0.0
CUST104669,0,0.0
CUST100973,0,0.0
CUST107865,0,0.0
CUST106327,0,0.0
CUST104826,0,0.0
CUST106464,0,0.0
CUST107858,1,5102.17
CUST104828,0,0.0
CUST108200,0,0.0
CUST103242,0,0.0
CUST108008,0,0.0
CUST109427,0,0.0
CUST103331,0,0.0
CUST105810,0,0.0
CUST106016,0,0.0
CUST108850,1,1058.4
CUST101141,0,0.0
CUST101248,0,0.0
CUST100186,0,0.0
CUST105779,0,0.0
CUST104671,0,0.0
CUST109393,0,0.0
CUST104309,0,0.0
CUST103393,1,1155.21
CUST100881,0,0.0
CUST105888,0,0.0
CUST107490,0,0.0
CUST106618,0,0.0
CUST108075,0,0.0
CUST108455,0,0.0
CUST104109,0,0.0
CUST104491,0,0.0
CUST101611,0,0.0
CUST100009,0,0.0
CUST100704,0,0.0
CUST104921,0,0.0
CUST102473,1,3622.47
CUST103738,0,0.0
CUST103036,0,0.0
CUST102104,0,0.0
CUST102492,0,0.0
CUST107445,0,0.0
CUST105300,0,0.0
CUST108558,0,0.0
CUST100190,0,0.0
CUST103629,0,0.0
CUST105027,0,0.0
CUST106830,0,0.0
CUST105921,0,0.0
CUST105875,0,0.0
CUST102246,0,0.0
CUST108484,0,0.0
CUST109130,0,0.0
CUST109056,0,0.0
CUST100719,0,0.0
CUST105828,0,0.0
CUST106606,0,0.0
CUST106081,0,0.0
CUST103243,0,0.0
CUST105221,0,0.0
CUST105941,0,0.0
CUST102054,0,0.0
CUST101829,0,0.0
CUST101524,0,0.0
CUST109291,0,0.0
CUST106890,0,0.0
CUST108803,0,0.0
CUST102289,0,0.0
CUST101364,0,0.0
CUST100333,0,0.0
CUST105598,0,0.0
CUST103526,0,0.0
CUST106172,1,4157.59
CUST107306,0,0.0
CUST100060,0,0.0
CUST108633,0,0.0
CUST101572,0,0.0
CUST104112,1,95.0
CUST104145,0,0.0
CUST100232,0,0.0
CUST104303,0,0.0
CUST107444,0,0.0
CUST106843,0,0.0
CUST108996,0,0.0
CUST106056,0,0.0
CUST104549,0,0.0
CUST105762,0,0.0
CUST108891,1,136.0
CUST102445,0,0.0
CUST109374,1,2881.9
CUST109996,0,0.0
CUST103157,0,0.0
CUST107512,0,0.0
CUST100645,0,0.0
CUST108258,0,0.0
CUST103871,0,0.0
CUST109835,0,0.0
CUST105275,0,0.0
CUST100951,1,3299.23
CUST101835,0,0.0
CUST101680,0,0.0
CUST100563,0,0.0
CUST106168,1,4778.72
CUST101367,0,0.0
CUST105789,0,0.0
CUST101398,0,0.0
CUST104752,0,0.0
CUST107336,1,3920.68
CUST105850,0,0.0
CUST109148,1,2895.54
CUST108183,0,0.0
CUST100778,0,0.0
CUST103943,0,0.0
CUST101974,0,0.0
CUST105808,0,0.0
CUST107532,0,0.0
CUST109718,0,0.0
CUST102883,0,0.0
CUST106006,0,0.0
CUST100954,0,0.0
CUST104152,0,0.0
CUST106223,0,0.0
CUST106124,0,0.0
CUST107304,0,0.0
CUST102690,0,0.0
CUST107377,0,0.0
CUST103033,0,0.0
CUST104504,0,0.0
CUST100480,0,0.0
CUST101687,0,0.0
CUST106473,0,0.0
CUST101867,0,0.0
CUST102308,0,0.0
CUST109959,0,0.0
CUST101618,0,0.0
CUST109293,0,0.0
CUST101737,0,0.0
CUST105464,0,0.0
CUST103319,0,0.0
CUST100889,0,0.0
CUST108782,0,0.0
CUST107069,0,0.0
CUST105635,0,0.0
CUST101617,1,4180.33
CUST104207,0,0.0
CUST105010,0,0.0
CUST107380,0,0.0
CUST105924,0,0.0
CUST104928,0,0.0
CUST102021,0,0.0
CUST109168,0,0.0
CUST109702,1,2959.2
CUST106234,1,2611.69
CUST101034,0,0.0
CUST102157,1,177.0
CUST103381,0,0.0
CUST101013,0,0.0
CUST105021,0,0.0
CUST104477,0,0.0
CUST100756,0,0.0
CUST103061,0,0.0
CUST100015,1,8878.54
CUST105883,0,0.0
CUST108061,1,6648.19
CUST108584,0,0.0
CUST104095,0,0.0
CUST108888,0,0.0
CUST104157,0,0.0
CUST102961,0,0.0
CUST107469,0,0.0
CUST107381,0,0.0
CUST100617,0,0.0
CUST100624,0,0.0
CUST108458,0,0.0
CUST104160,1,9311.13
CUST102143,0,0.0
CUST108918,0,0.0
CUST105876,1,147.72
CUST109044,0,0.0
CUST109532,0,0.0
CUST103138,0,0.0
CUST108010,0,0.0
CUST108375,0,0.0
CUST109662,1,3388.87
CUST101836,0,0.0
CUST100522,0,0.0
CUST100590,0,0.0
CUST103062,1,95.0
CUST105533,0,0.0
CUST102611,0,0.0
CUST100847,0,0.0
CUST102288,0,0.0
CUST109383,1,2441.61
CUST105192,0,0.0
CUST104239,0,0.0
CUST106939,0,0.0
CUST108064,0,0.0
CUST109627,1,2478.18
CUST104730,0,0.0
CUST108995,0,0.0
CUST107702,0,0.0
CUST100262,0,0.0
CUST105942,0,0.0
CUST106757,0,0.0
CUST101261,0,0.0
CUST109098,0,0.0
CUST100217,0,0.0
CUST102605,0,0.0
CUST102100,0,0.0
CUST103411,0,0.0
CUST101620,0,0.0
CUST100043,0,0.0
CUST105741,0,0.0
CUST101075,1,2633.26
CUST104379,0,0.0
CUST103595,0,0.0
CUST105471,0,0.0
CUST101443,0,0.0
CUST108248,1,4663.54
CUST107103,0,0.0
CUST100303,0,0.0
CUST105346,0,0.0
CUST109369,0,0.0
CUST108607,0,0.0
CUST107102,0,0.0
CUST103812,0,0.0
CUST103204,0,0.0
CUST100675,0,0.0
CUST105350,0,0.0
CUST106640,0,0.0
CUST107905,0,0.0
CUST104440,0,0.0
CUST102849,0,0.0
CUST107307,0,0.0
CUST104218,0,0.0
CUST101602,0,0.0
CUST108128,0,0.0
CUST105872,0,0.0
CUST101089,1,6159.85
CUST105743,0,0.0
CUST102828,0,0.0
CUST109066,0,0.0
CUST105969,0,0.0
CUST105560,0,0.0
CUST108893,0,0.0
CUST107282,0,0.0
CUST108294,0,0.0
CUST107321,0,0.0
CUST109632,0,0.0
CUST106351,0,0.0
CUST108717,0,0.0
CUST107515,1,95.0
CUST101710,0,0.0
CUST108810,0,0.0
CUST106522,0,0.0
CUST109854,1,2455.47
CUST102668,0,0.0
CUST106218,0,0.0
CUST101843,0,0.0
CUST107919,0,0.0
CUST103404,1,1190.87
CUST109220,0,0.0
CUST109624,0,0.0
CUST106901,0,0.0
CUST108901,0,0.0
CUST102332,0,0.0
CUST106731,0,0.0
CUST100164,0,0.0
CUST104289,0,0.0
CUST109705,0,0.0
CUST101886,0,0.0
CUST100888,1,95.0
CUST106154,0,0.0
CUST109519,0,0.0
CUST102146,0,0.0
CUST107281,1,1988.41
CUST100894,1,762.36
CUST105827,0,0.0
CUST109807,1,3584.23
CUST107382,0,0.0
CUST106986,0,0.0
CUST103279,0,0.0
CUST101720,0,0.0
CUST106965,0,0.0
CUST106576,0,0.0
CUST101534,0,0.0
CUST103642,0,0.0
CUST104443,0,0.0
CUST108799,0,0.0
CUST104942,0,0.0
CUST109534,0,0.0
CUST109164,1,95.0
CUST102424,0,0.0
CUST107591,1,1571.27
CUST108877,0,0.0
CUST108719,0,0.0
CUST107646,0,0.0
CUST106916,0,0.0
CUST107639,1,95.0
CUST107346,0,0.0
CUST108795,0,0.0
CUST106061,0,0.0
CUST109903,0,0.0
CUST109678,0,0.0
CUST107056,0,0.0
CUST106548,0,0.0
CUST108700,1,3238.58
CUST103980,0,0.0
CUST109977,0,0.0
CUST107630,0,0.0
CUST108415,0,0.0
CUST106121,1,5101.61
CUST101053,0,0.0
CUST105022,0,0.0
CUST103272,0,0.0
CUST100861,0,0.0
CUST104592,0,0.0
CUST100633,0,0.0
CUST100067,0,0.0
CUST103785,0,0.0
CUST104453,1,95.0
CUST102784,0,0.0
CUST105491,0,0.0
CUST103787,0,0.0
CUST100055,0,0.0
CUST109722,0,0.0
CUST108519,0,0.0
CUST106960,0,0.0
CUST100167,0,0.0
CUST104244,0,0.0
CUST108387,0,0.0
CUST101563,0,0.0
CUST107348,0,0.0
CUST103101,0,0.0
CUST102896,0,0.0
CUST103377,0,0.0
CUST107713,1,4120.04
CUST106746,0,0.0
CUST108109,0,0.0
CUST101010,0,0.0
CUST107376,0,0.0
CUST104541,1,24031.5
CUST108703,0,0.0
CUST109396,0,0.0
CUST106652,0,0.0
CUST105668,0,0.0
CUST105773,0,0.0
CUST104528,0,0.0
CUST108186,0,0.0
CUST105177,0,0.0
CUST104040,0,0.0
CUST107170,1,136.0
CUST100757,0,0.0
CUST103267,0,0.0
CUST100988,0,0.0
CUST106490,0,0.0
CUST104755,0,0.0
CUST101925,0,0.0
CUST101157,0,0.0
CUST107537,1,9361.9
CUST105563,0,0.0
CUST109446,0,0.0
CUST107245,0,0.0
CUST103407,0,0.0
CUST106659,0,0.0
CUST103055,1,2683.25
CUST104823,0,0.0
CUST105109,0,0.0
CUST109145,0,0.0
CUST107836,0,0.0
CUST100571,0,0.0
CUST100869,1,95.0
CUST104780,0,0.0
CUST107435,0,0.0
CUST109595,0,0.0
CUST105338,0,0.0
CUST109213,0,0.0
CUST103013,1,3779.73
CUST109241,0,0.0
CUST109736,0,0.0
CUST107606,0,0.0
CUST105902,1,3191.2
CUST102503,0,0.0
CUST102154,1,95.0
CUST106873,0,0.0
CUST100849,0,0.0
CUST109347,0,0.0
CUST106533,0,0.0
CUST102207,1,696.87
CUST109795,0,0.0
CUST107095,1,2305.97
CUST107749,1,18858.84
CUST109770,0,0.0
CUST103671,0,0.0
CUST107864,0,0.0
CUST104613,0,0.0
CUST109894,0,0.0
CUST106405,0,0.0
CUST105806,0,0.0
CUST103091,0,0.0
CUST100751,1,136.0
CUST102430,1,3619.06
CUST105217,0,0.0
CUST104633,0,0.0
CUST108699,0,0.0
CUST100680,0,0.0
CUST108857,0,0.0
CUST102624,0,0.0
CUST107670,0,0.0
CUST107399,0,0.0
CUST107523,0,0.0
CUST109741,0,0.0
CUST103023,0,0.0
CUST108241,0,0.0
CUST101869,0,0.0
CUST108842,1,3527.55
CUST103485,0,0.0
CUST100166,0,0.0
CUST108887,0,0.0
CUST108583,0,0.0
CUST102307,0,0.0
CUST108951,0,0.0
CUST107301,0,0.0
CUST106639,0,0.0
CUST102916,0,0.0
CUST109456,0,0.0
CUST101993,0,0.0
CUST102990,0,0.0
CUST101551,0,0.0
CUST107404,0,0.0
CUST100444,0,0.0
CUST109257,1,95.0
CUST107159,0,0.0
CUST100195,1,11000.48
CUST104599,0,0.0
CUST109958,0,0.0
CUST106376,0,0.0
CUST101406,0,0.0
CUST105632,0,0.0
CUST106805,0,0.0
CUST101304,0,0.0
CUST108131,0,0.0
CUST107054,0,0.0
CUST106793,0,0.0
CUST102150,1,2073.15
CUST105536,0,0.0
CUST108235,0,0.0
CUST108727,0,0.0
CUST105398,0,0.0
CUST100826,0,0.0
CUST103605,1,95.0
CUST102675,0,0.0
CUST102486,0,0.0
CUST104403,1,5982.7
CUST107135,0,0.0
CUST107724,0,0.0
CUST106430,0,0.0
CUST102722,0,0.0
CUST106904,0,0.0
CUST100856,0,0.0
CUST109803,0,0.0
CUST105427,0,0.0
CUST101372,0,0.0
CUST102350,0,0.0
CUST103140,0,0.0
CUST106253,0,0.0
CUST105814,1,4994.01
CUST103734,0,0.0
CUST109165,0,0.0
CUST102392,0,0.0
CUST100971,0,0.0
CUST102537,0,0.0
CUST108975,1,95.0
CUST109368,0,0.0
CUST104713,0,0.0
CUST106511,0,0.0
CUST107151,0,0.0
CUST102752,0,0.0
CUST107319,0,0.0
CUST106950,1,5028.86
CUST109128,0,0.0
CUST101666,0,0.0
CUST102781,0,0.0
CUST107398,0,0.0
CUST106963,0,0.0
CUST105634,0,0.0
CUST106248,0,0.0
CUST105280,0,0.0
CUST104525,0,0.0
CUST106770,0,0.0
CUST106364,0,0.0
CUST100008,0,0.0
CUST102315,1,6300.01
CUST106043,0,0.0
CUST100479,0,0.0
CUST105985,0,0.0
CUST109991,1,136.0
CUST101600,0,0.0
CUST109762,0,0.0
CUST100900,0,0.0
CUST102756,0,0.0
CUST100828,0,0.0
CUST105344,1,4494.22
CUST109054,0,0.0
CUST106788,0,0.0
CUST109345,0,0.0
CUST104363,0,0.0
CUST103644,0,0.0
CUST101997,0,0.0
CUST100418,0,0.0
CUST105174,0,0.0
CUST107615,0,0.0
CUST102799,0,0.0
CUST105091,0,0.0
CUST105529,0,0.0
CUST103824,0,0.0
CUST100477,0,0.0
CUST101805,0,0.0
CUST103931,0,0.0
CUST108172,1,3051.06
CUST107785,0,0.0
CUST101506,0,0.0
CUST107728,1,2548.65
CUST104278,0,0.0
CUST105125,0,0.0
CUST101135,0,0.0
CUST108873,0,0.0
CUST102493,0,0.0
CUST109511,0,0.0
CUST106463,0,0.0
CUST102617,0,0.0
CUST101904,0,0.0
CUST109112,0,0.0
CUST106658,0,0.0
CUST105825,0,0.0
CUST103535,0,0.0
CUST101533,0,0.0
CUST104659,0,0.0
CUST102045,0,0.0
CUST101361,0,0.0
CUST103562,0,0.0
CUST100392,0,0.0
CUST102868,0,0.0
CUST106433,1,186.33
CUST103117,0,0.0
CUST106544,0,0.0
CUST100627,0,0.0
CUST106660,0,0.0
CUST109715,0,0.0
CUST107091,0,0.0
CUST102232,0,0.0
CUST105803,0,0.0
CUST102300,0,0.0
CUST106650,1,3161.14
CUST108580,0,0.0
CUST108226,1,5165.06
CUST105901,0,0.0
CUST104674,0,0.0
CUST108994,0,0.0
CUST102009,0,0.0
CUST103617,0,0.0
CUST106023,0,0.0
CUST104625,0,0.0
CUST106923,0,0.0
CUST101566,0,0.0
CUST107841,0,0.0
CUST105998,0,0.0
CUST102839,0,0.0
CUST109768,0,0.0
CUST102667,1,95.0
CUST100750,0,0.0
CUST102691,0,0.0
CUST104359,0,0.0
CUST104587,0,0.0
CUST107407,0,0.0
